Family;Ploidy;He;Pop;Treat;PetalLength;CorollaDiam;CorollaLength;LongFil;ShortFil;Herkogamy;Height;Nstalk;StalkDiam;Nflowers ;Fruitset;Seedset;Fitness
176;4n;1;Ei08;GH;2,94;7,2;4,15;6,73;4,19;5,23;22,5;1;3,02;19;0,89473684;1;0,088525052
176;4n;1;Ei08;GH;2,24;7,13;4,64;7,46;4,47;5,89;19;1;2,32;11;0,90909091;1;0,044567461
214;6n;1;Ei18;GH;1,83;3,87;3,47;5,28;2,6;4,61;7;1;1,01;4;0,75;NA;0
169;4n;0;Ei08;GH;2,32;5,68;3,37;6,04;4,21;5,07;NA;NA;NA;NA;NA;NA;0
208;4n;0;Ei09;GH;2,35;4,99;3,06;6,01;3,14;4,95;NA;NA;NA;NA;NA;NA;0
215;6n;1;Ei18;GH;1,05;3,71;2,52;4,76;2,6;3,52;6,5;1;1,06;3;0,66666667;NA;0
213;6n;0;Ei18;GH;1,63;5,27;3,98;6,87;4,61;5,36;NA;NA;NA;NA;NA;NA;0
189;2n;0;Ei13;Garden;2,73;5,6;3,31;6,71;3,7;5,05;50;1;1,58;33;0,96969697;0,943262411;0,199662226
189;2n;0;Ei13;Garden;2,4;5,73;3,88;5,62;4,5;5,01;43;1;4,31;25;0,96;0,936;0,131732032
185;2n;0;Ei12;Garden;1,22;3,92;2,83;5,71;2,17;5,9;15;2;5,8;15;1;1;0,042221805
186;2n;1;Ei12;Garden;1,57;3,55;2,63;4,94;2,71;4,78;8;1;1,32;0;NA;1;0
189;2n;0;Ei13;Garden;1,68;6,07;2,5;4,62;2,96;5,89;21;1;1,2;8;0,625;NA;0
182;2n;1;Ei12;Garden;1,3;2,65;3,38;4,74;2,33;4,37;32;1;1,3;17;0,94117647;1;0,05854757
182;2n;1;Ei12;Garden;1,19;3,21;2,69;5,39;3;5,22;34;2;1,55;28;0,96428571;1;0,096265716
191;2n;0;Ei13;Garden;2,88;5,91;3,51;5,3;4,24;6,02;45;2;5,13;45;0,88888889;0,977272727;0,242071683
191;2n;0;Ei13;Garden;1,7;4,69;2,89;5,53;3,88;5,15;44;2;4,41;44;0,81818182;0,955974843;0,256708576
183;2n;0;Ei12;Garden;2,03;3,72;3,09;5,77;3,08;5,42;NA;NA;NA;NA;NA;NA;0
183;2n;0;Ei12;Garden;1,63;3,01;3,26;4,26;3,06;5,11;NA;NA;NA;NA;NA;NA;0
193;2n;0;Ei13;Garden;1,28;3,88;3,64;6,53;4,62;7,56;31;5;2,98;38;0,73684211;0,992424243;0,229436417
165;6n;0;Ei16;GH;1,69;4,64;2,95;4,98;3,18;4,22;NA;NA;NA;NA;NA;NA;0
181;2n;1;Ei12;GH;1,15;2,91;2,77;4,16;2,17;3,59;4;1;1,29;15;0,93333333;0,16;0,002627135
209;6n;0;Ei18;GH;2,23;4,67;3,19;5,38;3,3;4,43;14;1;1,57;5;1;1;0,009069869
204;4n;0;Ei09;GH;1,94;5,51;3,32;6,01;4,45;4,34;NA;NA;NA;NA;NA;NA;0
208;4n;0;Ei09;GH;2,57;4,88;3,24;6,26;3,48;5,51;NA;NA;NA;NA;NA;NA;0
173;4n;0;Ei08;GH;3,3;7,14;4,11;7,08;5,56;6,26;22;1;1,05;15;1;NA;0
205;4n;0;Ei09;GH;2,09;4,3;2,85;4,98;3,96;3,75;25;1;1,21;17;0,70588235;0,914893617;0,048414337
203;4n;0;Ei09;GH;1,42;3,46;2,47;5,09;3,32;4,17;15,5;1;1,72;10;0,7;NA;0
161;6n;0;Ei16;GH;1,62;4,06;3,63;6,24;4,68;5,18;20;1;1,69;12;1;NA;0
217;6n;0;Ei18;GH;1,55;4,02;2,92;5,08;3,28;4,06;5,5;1;0,81;4;0,75;NA;0
217;6n;0;Ei18;GH;1,65;4,86;3,56;5,63;3,97;4,6;6,5;1;0,76;4;1;0,916666667;0,016513417
195;2n;0;Ei13;Garden;1,7;3,31;3,77;6,55;4,6;5,71;31;3;3,84;36;0,88888889;NA;0
195;2n;0;Ei13;Garden;2,09;4,72;4,15;6,38;4,51;5,53;21;1;2,28;15;1;NA;0
170;4n;1;Ei08;Garden;2,11;4,32;3,6;4,59;3,08;3,49;26;3;2,1;33;0,96969697;NA;0
170;4n;1;Ei08;Garden;2,45;5,25;3,75;5,1;3,92;4,44;20;2;1,11;NA;NA;0,981481481;0
209;6n;0;Ei18;Garden;1,88;5,17;4,28;5,82;4,45;3,96;23;2;1,89;14;0,85714286;0,939655172;0,061362357
188;2n;0;Ei12;Garden;1,03;3,59;2,59;4,42;3,22;3,36;NA;NA;NA;NA;NA;NA;0
188;2n;0;Ei12;Garden;1,62;3,89;3,32;5,27;4,11;4,34;NA;NA;NA;NA;NA;NA;0
191;2n;0;Ei13;Garden;1,88;5,03;2,91;5,58;2,89;4,49;37,5;1;3,98;25;0,8;NA;0
194;2n;0;Ei13;Garden;1,69;4,31;3,43;6,04;3,82;5,49;23,5;1;1,94;9;1;1;0,055732783
194;2n;0;Ei13;Garden;1,91;5,16;3,39;6,34;3,59;5,46;25;1;2,56;14;1;0,972222222;0,091949709
194;2n;0;Ei13;Garden;2,73;5,38;3,8;5,39;3,9;4,7;NA;NA;NA;NA;NA;NA;0
196;2n;0;Ei13;Garden;1,97;6,11;4,42;6,22;4,41;5,31;35;6;4,47;59;0,84745763;0,994285714;0,408144117
196;2n;0;Ei13;Garden;2,19;5,06;3,79;6,27;3,7;5,09;29;4;1,47;31;0,90322581;0,942622951;0,151060236
215;6n;1;Ei18;GH;1,86;4,61;4,02;6,12;4,47;5,14;NA;NA;NA;NA;NA;NA;0
214;6n;1;Ei18;GH;1,32;4,17;3,14;4,89;4,28;4,12;4;1;1,08;6;0,5;NA;0
185;2n;0;Ei12;Garden;1,22;3,99;2,97;4,51;2,15;3,46;14;4;0,92;17;0,70588235;0,956521739;0,024770126
191;2n;0;Ei13;Garden;2,19;6,34;3,05;5,44;4,33;5,44;NA;NA;NA;NA;NA;NA;0
191;2n;0;Ei13;Garden;1,69;4,32;2,77;4,87;3,66;4,21;NA;NA;NA;NA;NA;NA;0
179;2n;0;Ei12;Garden;1,64;3,56;2,54;3,98;2,12;3,47;18;1;1,06;6;1;NA;0
179;2n;0;Ei12;Garden;1,81;4,5;3,47;5,68;3,16;5,22;10;1;0,95;3;1;NA;0
179;2n;0;Ei12;Garden;1,96;3,87;3,23;5,21;3,06;4,57;15;1;0,88;5;1;NA;0
179;2n;0;Ei12;Garden;1,39;3,32;3,18;4,4;2,46;4,09;21;1;4,4;20;1;NA;0
193;2n;0;Ei13;Garden;1,39;3,31;4,24;6,28;3,72;5,17;28;5;5,62;38;0,78947368;0,982905983;0,161850253
193;2n;0;Ei13;Garden;1,09;2,9;2,58;6,21;3,47;4,86;27;1;2,69;18;1;0,966292135;0,072621505
180;2n;1;Ei12;Garden;1,08;3,02;2,74;3,66;1,8;3,21;10,5;1;1,44;8;1;1;0,00150122
180;2n;1;Ei12;Garden;0,96;2,32;1,94;2,44;1,33;1,88;13;1;0,74;5;0,8;NA;0
186;2n;1;Ei12;Garden;1,63;3,59;3,09;4,57;2,8;4,23;20,5;17;5,55;78;0,91025641;0,921568629;0,208732095
198;2n;0;Ei13;Garden;1,25;3,55;3,26;6,37;3,51;5,65;30;6;3,34;36;0,91666667;NA;0
198;2n;0;Ei13;Garden;1,84;3,97;4,15;4,29;5,56;5,39;30;4;3,79;24;0,75;NA;0
190;2n;0;Ei13;Garden;1,67;4,12;3,84;5,94;3,82;5;31,5;2;2,72;18;0,83333333;0,866666667;0,054888347
190;2n;0;Ei13;Garden;0,86;3,51;3,57;5,86;3,71;5,39;32;3;3,31;26;0,96153846;0,816326531;0,093826234
194;2n;0;Ei13;Garden;1,97;3,81;3,74;6,76;4,38;6,04;39;5;3,48;57;0,94736842;0,988095238;0,21026459
174;4n;1;Ei08;Garden;2,16;4,87;3,43;6,7;5,39;5,94;24;5;2,22;41;1;0,981132077;0,266716708
179;2n;0;Ei12;Garden;1,89;3,89;2,38;4,9;3,01;3,91;15;20;0,83;97;0,9072165;0,396226415;0,08669544
179;2n;0;Ei12;Garden;1,81;4,44;2,63;4,46;1,68;3,73;16;3;1,62;22;0,54545455;NA;0
185;2n;0;Ei12;Garden;1,29;3,58;2,35;4,58;2,16;3,92;18;2;4,75;20;0,95;1;0,067742541
185;2n;0;Ei12;Garden;1,68;3,95;2,71;5,39;3,57;4,89;24;2;3,26;17;1;1;0,079752299
185;2n;0;Ei12;Garden;1,39;4,01;2,85;5,39;3;4,46;23;1;2,71;15;1;0,983050847;0,081628823
188;2n;0;Ei12;Garden;0,88;2,61;2,34;3,11;2,39;2,71;4;1;0,3;3;0;NA;0
181;2n;1;Ei12;Garden;1,23;2,79;2,45;4,57;2,2;4,28;7;1;1,57;1;0;NA;0
181;2n;1;Ei12;Garden;0,87;2,41;2,17;3,93;2,48;3,29;8;1;0,88;4;0;NA;0
185;2n;0;Ei12;Garden;1,37;4,04;2,19;4,6;2,62;3,64;5;1;0,6;5;0,4;1;0,006505286
183;2n;0;Ei12;Garden;1,29;2,55;2,21;3,4;1,95;3,34;NA;NA;NA;NA;NA;NA;0
188;2n;0;Ei12;Garden;1,3;3,12;2,87;3,47;1,82;3,12;7,5;2;0,65;7;0,85714286;NA;0
186;2n;1;Ei12;Garden;1,27;3,38;2,62;4,79;2,33;4,35;6,5;1;0,48;3;0;0,991228071;0
186;2n;1;Ei12;Garden;1,73;4,18;1,97;4,68;2,91;5,43;7;1;1,45;12;0;1;0
181;2n;1;Ei12;Garden;1,54;3,47;3,51;5,98;3,86;6;30;6;3,12;64;0,984375;1;0,212797898
181;2n;1;Ei12;Garden;1,27;4,01;3,48;6,58;4,5;6,09;27;5;4,18;68;0,95588235;1;0,268343029
181;2n;1;Ei12;Garden;1,72;3,54;3,39;5,57;3,14;4,65;28;3;1,69;31;0,93548387;1;0,110198912
189;2n;0;Ei13;Garden;1,99;5,97;3,72;6,15;3,26;5,46;33;1;1,35;21;0,71428571;0,91588785;0,068962282
189;2n;0;Ei13;Garden;2,17;5,42;3,56;5,61;3,99;5,26;29;1;2,98;18;0,72222222;0,95412844;0,063426534
193;2n;0;Ei13;Garden;2,12;4,68;3,81;6,22;3,06;5,01;11;1;0,56;4;0;0,965517241;0
193;2n;0;Ei13;Garden;2,1;4,57;3,62;5,31;4,16;4,7;20,5;1;3,15;10;1;1;0,053480953
193;2n;0;Ei13;Garden;2,14;4,95;4,02;6,97;3,98;5,88;NA;NA;NA;NA;NA;NA;0
199;4n;0;Ei09;GH;2,53;5,71;3,71;5,99;4,14;5,03;19;1;1,73;9;0,88888889;0,944444444;0,025520736
207;4n;0;Ei09;GH;2,11;4,8;3,35;4,92;3,61;3,98;21,5;1;1,17;11;0,81818182;NA;0
211;6n;0;Ei18;GH;2,98;7,12;3,26;5,43;3,91;4,72;23;1;2,81;19;1;NA;0
216;6n;0;Ei18;GH;1,51;4,67;2,43;5,18;3,88;4,07;8,5;1;1,41;9;0,88888889;NA;0
161;6n;0;Ei16;GH;2,19;5,89;3,61;6,61;3,62;5,81;25,5;1;2,99;19;0,94736842;NA;0
206;4n;0;Ei09;GH;1,63;3,96;2,99;5,8;4,51;5,03;NA;NA;NA;NA;NA;NA;0
199;4n;0;Ei09;GH;1,88;3,79;3,12;6;3,74;4,82;NA;NA;NA;NA;NA;NA;0
206;4n;0;Ei09;GH;1,9;3,56;3,03;5,01;3,37;4,2;8;1;0,97;20;1;NA;0
169;4n;0;Ei08;GH;2,51;5,68;4,04;6,7;4,09;5,6;NA;NA;NA;NA;NA;NA;0
163;6n;0;Ei16;GH;1,29;3,38;2,59;4,63;3,23;3,42;NA;NA;NA;NA;NA;NA;0
163;6n;0;Ei16;GH;1,98;3,77;3,11;5,37;3,39;3,94;NA;NA;NA;NA;NA;NA;0
202;4n;0;Ei09;GH;1,68;3,73;3,07;4,73;3,56;3,39;9;1;0,91;3;0,66666667;1;0,009007318
202;4n;0;Ei09;GH;1,75;4,19;3,47;5,67;4,45;4,73;18,5;1;1,59;10;0,9;0,984375;0,053199475
213;6n;0;Ei18;GH;1,39;3,74;2,5;3,78;2,59;2,95;15,5;1;3,76;12;0,91666667;0,666666667;0,02889848
202;4n;0;Ei09;GH;1,74;4,15;3,63;6,59;5,08;5,01;18;1;2,31;6;1;NA;0
202;4n;0;Ei09;GH;2,01;4,39;3,38;5,9;3,99;4,62;16;1;2,48;22;0,95454546;NA;0
215;6n;1;Ei18;GH;1,17;3,49;2,61;4,56;2,59;3,71;NA;NA;NA;NA;NA;NA;0
215;6n;1;Ei18;GH;1,14;3,17;2,36;4,23;2,67;3,55;NA;NA;NA;NA;NA;NA;0
215;6n;1;Ei18;GH;1,3;2,63;2,43;4,32;2,73;3,62;NA;NA;NA;NA;NA;NA;0
208;4n;0;Ei09;GH;1,27;3,94;2,41;4,51;3,32;3,76;9,5;1;0,77;3;0,66666667;NA;0
187;2n;0;Ei12;Garden;1,32;2,98;2,53;4,96;3,52;5,61;NA;NA;NA;NA;NA;NA;0
187;2n;0;Ei12;Garden;1,62;3,63;2,64;4,12;2,58;3,83;33;2;1,31;23;1;1;0,075530118
187;2n;0;Ei12;Garden;1,54;3,11;2,51;3,36;2,3;2,41;12;2;0,97;9;0,88888889;1;0,030775005
187;2n;0;Ei12;Garden;1,39;3,45;3,01;3,89;2,65;3,53;12;1;1,22;9;1;1;0,029133046
179;2n;0;Ei12;Garden;1,78;4,37;3,3;5,22;3,25;4,81;11;1;3,51;18;0,94444444;0,911764706;0,049446425
179;2n;0;Ei12;Garden;1,63;3,69;3,48;5,29;3,7;5,31;20;3;4,41;27;0,88888889;0,970588235;0,074310377
179;2n;0;Ei12;Garden;2,35;4,78;3,25;4,81;3,49;5,43;18;11;1,71;73;0,80821918;0,52;0,071964721
191;2n;0;Ei13;Garden;2,39;4,88;3,49;5,72;4,38;5,21;26;1;3,05;9;0,66666667;NA;0
189;2n;0;Ei13;Garden;2,32;4,41;3,6;5,54;4,34;4,62;NA;NA;NA;NA;NA;NA;0
189;2n;0;Ei13;Garden;2,47;5,14;3,59;6,04;4,56;5,34;40;1;1,53;26;0,92307692;0,913043478;0,118221055
176;4n;1;Ei08;Garden;1,31;4,28;3,89;6,45;5;5,95;25;1;2;19;1;0,398601399;0,050806906
189;2n;0;Ei13;Garden;1,65;5,22;4,03;5,87;4,52;5,45;17;1;2,64;5;0,6;NA;0
192;2n;0;Ei13;Garden;2,28;5,95;4,39;6,36;4,76;5,47;48;3;2,03;29;0,86206897;0,987804878;0,189998123
198;2n;0;Ei13;Garden;2;4,44;4,18;6,27;3,84;5,49;29;1;3,38;21;0,80952381;1;0,137173954
194;2n;0;Ei13;Garden;1,12;2,94;3,16;5,94;4,76;5,2;31;2;2,69;17;0,88235294;0,982300885;0,07811034
184;2n;0;Ei12;Garden;1,99;4,6;3,82;4,62;3,64;4,12;21,5;16;4,24;117;0,94017094;0,989010989;0,464439857
192;2n;0;Ei13;Garden;2,19;6,43;4,21;6,23;4,76;5,61;25;4;1,49;29;0,68965517;1;0,095702758
192;2n;0;Ei13;Garden;2,13;5,65;4;6,51;3,8;5,91;25;5;1,33;29;0,72413793;1;0,094576844
169;4n;0;Ei08;Garden;1,62;3,94;4,14;6,19;4,4;5,56;23;5;1,92;30;0,96666667;0,982142857;0,149652843
182;2n;1;Ei12;Garden;0,97;3,04;3,19;3,96;2,33;3,04;10;1;0,81;4;0,25;NA;0
180;2n;1;Ei12;Garden;2,27;4,28;3,02;5,91;3,61;5,48;23,5;4;3,4;32;0,96875;0,969387755;0,138159129
180;2n;1;Ei12;Garden;2,08;4,48;3,92;5,03;3,52;4,72;15;3;2,15;11;0,81818182;NA;0
190;2n;0;Ei13;Garden;1,26;3,42;3,36;5,64;3,39;4,95;22;1;1,33;13;0,84615385;1;0,037155189
190;2n;0;Ei13;Garden;1,47;3,35;3,9;5,67;4,41;5,09;29;3;1,51;25;0,76;1;0,065959842
190;2n;0;Ei13;Garden;2,07;3,64;4,04;6,21;4,19;5,62;30;3;1,71;19;0,84210526;NA;0
184;2n;0;Ei12;Garden;1,1;2,71;3,16;4,72;3,07;4,13;17,5;1;2,32;17;0,76470588;1;0,030493526
198;2n;0;Ei13;Garden;1,3;3,73;4,47;5,93;5,45;5,71;26,5;3;4,15;29;1;1;0,181397385
198;2n;0;Ei13;Garden;1,29;3,85;4,02;4,7;3,51;4,31;29;4;4,36;41;0,90243902;1;0,314755739
195;2n;0;Ei13;Garden;2,13;4,56;4,01;6,17;4,4;5,58;38;2;4,46;29;0,96551724;0,991803277;0,211922187
195;2n;0;Ei13;Garden;1,76;4,26;4;5,78;4,36;5,07;38;3;3,16;28;0,85714286;1;0,159879902
195;2n;0;Ei13;Garden;1,97;4,76;3,83;5,47;3,32;4,02;35;4;3,6;33;0,93939394;0,992805755;0,200694314
181;2n;1;Ei12;Garden;1,51;4,23;3,37;4,81;3,13;4,56;19;19;5,13;85;0,96470588;0,953846154;0,238506286
185;2n;0;Ei12;Garden;1,95;5,25;3,22;5,38;3,91;5,24;22;7;3,55;44;0,95454546;0,973684213;0,194407957
182;2n;1;Ei12;Garden;1,02;3,27;3,41;4,16;2,34;3,78;NA;NA;NA;NA;NA;NA;0
186;2n;1;Ei12;Garden;1,58;4,91;3,45;5,06;3,35;4,34;20;2;1,75;24;0,875;NA;0
186;2n;1;Ei12;Garden;1,53;3,78;2,97;4,91;3,07;4,36;19;1;1,23;14;0,85714286;1;0,041658848
186;2n;1;Ei12;Garden;1,45;3,82;3,33;4,45;2,64;3,78;12;4;0,23;11;0,81818182;NA;0
197;2n;0;Ei13;Garden;1,59;4,38;3,86;5,37;3,13;4,64;25;2;1,62;26;0,80769231;1;0,078814036
197;2n;0;Ei13;Garden;2,17;4,47;3,7;5,45;3,21;4,6;34;8;2,19;90;0,85555556;0,927835052;0,3251079
182;2n;1;Ei12;Garden;1,14;3,2;2,97;4,69;3,44;4,45;29;4;2,01;41;0,90243902;0,914473687;0,16084944
182;2n;1;Ei12;Garden;1,1;2,8;2,82;4,53;2,48;3,77;26;5;2,1;50;0,88;0,961538462;0,206417714
182;2n;1;Ei12;Garden;1,03;2,72;3,18;5,05;3,05;4,42;25;6;1,83;51;0,88235294;1;0,223775568
182;2n;1;Ei12;Garden;0,91;2,54;2,67;3,66;2,61;3,4;26;2;1,44;20;0,85;0,981481481;0,084537437
196;2n;0;Ei13;Garden;1,29;3,44;3,05;4,75;2,37;3,84;21;1;0,92;9;0,88888889;1;0,030024395
181;2n;1;Ei12;Garden;1,3;3,64;2,68;4,45;2,08;4,07;NA;NA;NA;NA;NA;NA;0
183;2n;0;Ei12;Garden;1,65;4,04;3,25;5,21;3,3;4,29;NA;NA;NA;NA;NA;NA;0
187;2n;0;Ei12;Garden;1,85;4;3,81;5,13;2,85;4,73;19;5;2,25;40;0,825;1;0,123850629
193;2n;0;Ei13;Garden;1,75;4,51;3,62;5,7;3,91;5,22;29,5;4;2,39;38;0,84210526;0,985507246;0,204165885
193;2n;0;Ei13;Garden;1,93;4,46;4,12;6,63;4,55;5,58;29,5;5;5,04;41;0,80487805;0,970588235;0,204353537
193;2n;0;Ei13;Garden;1,69;3,91;3,54;5,45;3,37;4,79;29;4;3,23;33;0,81818182;0,966666667;0,146931882
188;2n;0;Ei12;Garden;1,65;3,71;2,79;4,78;3,41;3,87;14;2;2,24;55;0,98181818;1;0,182398199
188;2n;0;Ei12;Garden;1,96;5,34;3,65;5,72;3,86;5,34;22,5;9;5,28;22;0,95454546;0,934210529;0,093263277
183;2n;0;Ei12;Garden;1,29;4,03;2,52;4,67;2,62;4,1;20;1;1,43;17;0,76470588;0,272727273;0,007318446
183;2n;0;Ei12;Garden;1,78;4,25;3,19;5,16;3,11;4,42;21;2;1,75;27;0,85185185;1;0,071214111
183;2n;0;Ei12;Garden;1,3;4,12;2,76;5,87;3,79;5,15;19;1;1,13;14;0,85714286;NA;0
183;2n;0;Ei12;Garden;1,13;2,97;2,18;5,45;3,06;4,67;20;1;1,39;11;0,90909091;0,870967742;0,025333083
184;2n;0;Ei12;Garden;1,47;3,74;2,85;4,99;3,37;4,14;17;1;1,27;9;0,88888889;NA;0
184;2n;0;Ei12;Garden;1,22;4,34;2,99;5,36;2,57;3,98;14;1;0,94;12;0,91666667;1;0,037155189
184;2n;0;Ei12;Garden;1,4;3,05;2,55;4,05;2,13;3,35;12,5;1;0,89;6;0,83333333;1;0,017357853
197;2n;0;Ei13;Garden;1,72;4,44;3,13;5,54;3,37;4,66;41;1;6,05;28;0,78571429;0,936416185;0,167198349
197;2n;0;Ei13;Garden;1,68;4,36;4,37;5,08;4,08;4,77;NA;NA;NA;NA;NA;NA;0
197;2n;0;Ei13;Garden;1,65;4,53;4,13;5,5;4,28;4,72;36;1;4,67;22;0,72727273;0,952662722;0,120848189
197;2n;0;Ei13;Garden;1,33;2,91;2,73;4,85;2,84;4,09;NA;NA;NA;NA;NA;NA;0
187;2n;0;Ei12;Garden;1,07;3,22;2,77;3,93;1,99;3,33;31;14;6,36;102;0,95098039;1;0,436854945
192;2n;0;Ei13;Garden;2,76;7,05;4,09;6,4;3,81;5,06;NA;NA;NA;NA;NA;NA;0
192;2n;0;Ei13;Garden;2,52;6,41;4,67;6,14;4,19;5,27;25;3;1,75;32;0,90625;1;0,130606117
181;2n;1;Ei12;Garden;1,62;3,59;3,64;2,78;5,31;4,5;NA;NA;NA;NA;NA;NA;0
181;2n;1;Ei12;Garden;1,49;4,54;3,28;4,37;2,5;3,75;NA;NA;NA;NA;NA;NA;0
191;2n;0;Ei13;Garden;1,8;4,32;4,16;4,76;3,25;4,05;23;1;0,68;6;0,66666667;NA;0
196;2n;0;Ei13;Garden;2,18;4,53;3,82;6,19;4,3;5,28;31;4;3,23;46;0,80434783;1;0,225652092
196;2n;0;Ei13;Garden;1,29;3,72;4,08;5,56;3,32;4,45;37;6;2,74;79;0,7721519;0,971962617;0,297616814
203;4n;0;Ei09;GH;1,87;4,22;3,19;4,65;2,51;3,45;15,5;2;1,26;26;NA;NA;0
217;6n;0;Ei18;GH;1,66;4,55;3,37;4,9;3,79;4,57;NA;NA;NA;NA;NA;NA;0
201;4n;1;Ei09;GH;2,63;5,46;3,36;6,53;4,28;5,54;44,5;14;3,96;108;0,85185185;0,891566265;0,638769
201;4n;1;Ei09;GH;1,6;4,15;3,76;5,21;2,54;4,45;NA;NA;NA;NA;NA;NA;0
166;6n;0;Ei16;GH;1,77;5,51;3,11;5,17;3,15;4,09;12;1;1,42;4;0,75;NA;0
181;2n;1;Ei12;GH;1,54;4,79;2,18;5,11;3,36;4,4;4;3;1,93;18;0,83333333;0,571428571;0,005629574
188;2n;0;Ei12;GH;1;3,53;2,37;4,5;2,93;3,48;NA;NA;NA;NA;NA;NA;0
210;6n;0;Ei18;GH;2,09;4,63;3,13;4,98;2,38;4,53;11;1;1,2;4;1;NA;0
210;6n;0;Ei18;GH;2,37;5,17;2,98;6,35;4,91;5,36;10,5;1;1,95;8;0,875;NA;0
212;6n;0;Ei18;GH;1,92;4,9;2,9;4,71;3,23;4,03;NA;NA;NA;NA;NA;NA;0
212;6n;0;Ei18;GH;1,48;4,88;3,82;5,21;3,71;4,98;NA;NA;NA;NA;NA;NA;0
212;6n;0;Ei18;GH;1,97;5,59;3,51;5,17;3,25;3,77;NA;NA;NA;NA;NA;NA;0
216;6n;0;Ei18;GH;1,5;4,71;3,09;5,35;3,59;4,17;NA;NA;NA;NA;NA;NA;0
216;6n;0;Ei18;GH;1,57;4,4;2,95;5,02;3,41;4,09;NA;NA;NA;NA;NA;NA;0
175;4n;0;Ei08;GH;2,61;6,07;3,62;4,94;3,37;3,71;NA;NA;NA;NA;NA;NA;0
218;6n;1;Ei18;GH;2,79;5,91;4,01;6,89;4,75;6,19;16;1;0,86;5;0,8;NA;0
206;4n;0;Ei09;GH;2,01;4,19;3,24;5,86;4,52;4,78;12;1;0,83;5;0,8;NA;0
168;6n;1;Ei16;GH;1,8;4,03;3,21;5,21;2,62;3,68;24;1;1,85;15;0,93333333;1;0,049915556
179;2n;0;Ei12;GH;1,29;4,15;2,67;4,45;3,08;3,57;4,5;2;2,44;23;0,91304348;NA;0
201;4n;1;Ei09;GH;2,68;5,07;4,01;6,14;4,53;5,04;24;1;1,15;21;0,85714286;0,857142857;0,020266467
159;6n;0;Ei16;GH;1,9;4,22;2,89;5,38;3,7;4,1;NA;NA;NA;NA;NA;NA;0
176;4n;1;Ei08;GH;3,51;8,39;4,4;6,42;5,21;5,8;25;1;1,37;14;0,92857143;0,974789916;0,056595984
172;4n;1;Ei08;GH;2,75;5,32;4,54;6,04;4,9;5,43;18,5;1;1,99;11;1;1;0,070182023
164;6n;1;Ei16;GH;1,97;5,59;3,6;6,11;4,76;5,32;32;2;3,96;26;0,80769231;0,965517241;0,082754738
212;6n;0;Ei18;GH;1,93;5,18;3,32;5,73;3,84;5,14;12;4;4,72;26;0,88461539;0,982142859;0,158253581
212;6n;0;Ei18;GH;1,57;3,74;2,64;4,79;3,15;4,31;NA;NA;NA;NA;NA;NA;0
182;2n;1;Ei12;Garden;1,27;3,24;3;5,18;2,52;4,33;31;3;1,47;30;0,9;1;0,111465566
182;2n;1;Ei12;Garden;1,43;3,7;3,63;4,83;2,78;4,02;27;3;1,33;27;0,88888889;1;0,110339651
198;2n;0;Ei13;Garden;2,1;4,87;3,92;6;3,81;5,04;25;1;2,76;15;0,8;0,977777778;0,059448302
198;2n;0;Ei13;Garden;1,71;4,27;3,62;6,36;3,74;5,5;19;1;2,33;12;0,33333333;1;0,022893601
198;2n;0;Ei13;Garden;1,73;3,46;3,28;5,2;3,18;3,77;19,5;1;2,23;7;0,71428571;0,927272727;0,02392569
188;2n;0;Ei12;Garden;1,29;3,76;3,67;5,12;3,34;4,53;11,5;3;3,03;22;0,95454546;1;0,106398949
197;2n;0;Ei13;Garden;1,54;3,33;3,45;5,64;3,4;4,15;25;2;2,09;22;0,86363636;NA;0
197;2n;0;Ei13;Garden;1,22;3,19;3,31;5,17;2,77;4,89;29;1;1,73;16;1;0,908333333;0,081816476
182;2n;1;Ei12;Garden;1,5;4,33;3,1;5,28;3,41;4,8;29;1;1,78;27;1;1;0,101332333
187;2n;0;Ei12;Garden;1,31;3,76;2,97;4,4;2,91;4,07;23;5;4,95;35;0,94285714;1;0,126946894
192;2n;0;Ei13;Garden;1,84;5,29;3,78;5,52;3,94;4,49;65,5;4;2,86;71;0,61971831;0,977653633;0,240820667
181;2n;1;Ei12;Garden;1,66;4,51;3,08;5,7;3,51;4,9;19;10;5,83;66;0,98484849;0,75862069;0,134171514
180;2n;1;Ei12;Garden;1,81;5,14;3,05;4,59;2,83;4,55;17;8;4,45;45;0,93333333;0,936708861;0,145805967
180;2n;1;Ei12;Garden;1,53;4,21;3,33;5,44;3,42;4,93;16,5;12;5,36;73;0,95890411;NA;0
163;6n;0;Ei16;GH;1,32;4,43;2,65;4,35;3,3;3,58;NA;NA;NA;NA;NA;NA;0
163;6n;0;Ei16;GH;2,27;6,3;2,97;5,54;4,2;4,28;NA;NA;NA;NA;NA;NA;0
165;6n;0;Ei16;GH;2,26;4,33;3,23;5,66;4,14;4,77;NA;NA;NA;NA;NA;NA;0
181;2n;1;Ei12;GH;1,54;3,63;3,12;5,2;3,45;4,42;4;2;1,78;5;1;NA;0
216;6n;0;Ei18;GH;1,73;5,12;2,45;4,95;3,43;4,03;NA;NA;NA;NA;NA;NA;0
217;6n;0;Ei18;GH;1,94;5,18;2,34;4,47;2,64;3,63;NA;NA;NA;NA;NA;NA;0
217;6n;0;Ei18;GH;1,38;4,2;2,91;4,48;2,59;3,56;NA;NA;NA;NA;NA;NA;0
